actor_id,revenue,revenue_year,employees,sector,market_index
OC_ACTOR_18865,21161000000.0,2021.0,50000.0,,NULL
OC_ACTOR_18900,421105000000.0,2020.0,,Oil & gas processing,NULL
OC_ACTOR_18938,14700000000.0,2021.0,19792.0,Energy utility networks,NULL
OC_ACTOR_18947,6899999700.0,2021.0,22500.0,Specialized professional services,NULL
OC_ACTOR_18969,2528000000.0,2018.0,6323.0,,NULL
OC_ACTOR_18974,28100000000.0,2020.0,95443.0,Powered machinery,NULL
OC_ACTOR_18985,47650000000.0,2020.0,170639.0,,NULL
OC_ACTOR_18996,17100000000.0,2022.0,49000.0,,NULL
OC_ACTOR_19034,10599999000.0,,40235.0,,NULL
OC_ACTOR_19036,40400000000.0,2020.0,100409.0,,NULL
OC_ACTOR_19050,30839000000.0,2022.0,100330.0,IT & software development,NULL
OC_ACTOR_19066,13799999000.0,2021.0,31429.0,Chemicals,NULL
OC_ACTOR_19074,329800000000.0,2021.0,69867.0,,NULL
OC_ACTOR_19075,14599999000.0,2019.0,,,NULL
OC_ACTOR_19106,11300000000.0,2020.0,66306.0,,NULL
OC_ACTOR_19108,30397000000.0,2020.0,135307.0,,NULL
OC_ACTOR_19146,10400000000.0,,40500.0,,NULL
OC_ACTOR_19160,,,,,NULL
OC_ACTOR_19179,10400000000.0,2020.0,,,NULL
OC_ACTOR_19180,22100000000.0,2021.0,27397.0,Construction,NULL
OC_ACTOR_19219,3700000000.0,2021.0,10371.0,,NULL
OC_ACTOR_19231,61000000000.0,2020.0,53993.0,,NULL
OC_ACTOR_19239,6600000000.0,2018.0,92661.0,,NULL
OC_ACTOR_19248,21900000000.0,2020.0,54156.0,,NULL
OC_ACTOR_19265,16100000000.0,2021.0,16184.0,Construction,NULL
OC_ACTOR_19269,3200000000.0,,5233.0,,NULL
OC_ACTOR_19271,10400000000.0,2020.0,40000.0,Chemicals,NULL
OC_ACTOR_19288,13900000000.0,2020.0,,,NULL
OC_ACTOR_19298,97937000000.0,2021.0,385000.0,,NULL
OC_ACTOR_19345,12500000000.0,2020.0,25000.0,,NULL
OC_ACTOR_19364,23200000000.0,2021.0,28244.0,Electrical & electronic equipment,NULL
OC_ACTOR_19368,15200000000.0,,5425.0,,NULL
OC_ACTOR_19371,18370000000.0,2021.0,33585.0,Construction,NULL
OC_ACTOR_19373,8900000000.0,2020.0,43360.0,,NULL
OC_ACTOR_19436,10100000000.0,,46000.0,,NULL
OC_ACTOR_19438,2900000000.0,,3016.0,,NULL
OC_ACTOR_19439,1900000000.0,2021.0,3195.0,,NULL
OC_ACTOR_19474,25157000000.0,2020.0,470237.0,"Bars, hotels & restaurants",NULL
OC_ACTOR_19523,12600001000.0,2020.0,24155.0,Chemicals,NULL
OC_ACTOR_19533,75900000000.0,2020.0,114000.0,,NULL
OC_ACTOR_19600,2400000000.0,,5800.0,,NULL
OC_ACTOR_19606,7600000000.0,,2960.0,,NULL
OC_ACTOR_19629,8600001000.0,2022.0,21000.0,Renewable power generation,NULL
OC_ACTOR_19641,14200001000.0,2020.0,59438.0,,NULL
OC_ACTOR_19646,16447800000.0,2020.0,,,NULL
OC_ACTOR_19673,121100000000.0,,191752.0,,NULL
OC_ACTOR_19691,9700000000.0,2021.0,45554.0,,NULL
OC_ACTOR_19705,10700000000.0,2021.0,25141.0,,NULL
OC_ACTOR_19760,20700000000.0,,31837.0,Chemicals,NULL
OC_ACTOR_19761,28900000000.0,2021.0,272796.0,,NULL
OC_ACTOR_19766,9300000000.0,,13000.0,,NULL
OC_ACTOR_19780,11900000000.0,2021.0,24213.0,Food & beverage processing,NULL
OC_ACTOR_19865,1600000000.0,2019.0,6712.0,,NULL
OC_ACTOR_19880,11482000000.0,,19300.0,,NULL
OC_ACTOR_19935,15900000000.0,2021.0,14433.0,Construction,NULL
OC_ACTOR_19940,29700000000.0,2021.0,49578.0,,NULL
OC_ACTOR_19979,78100000000.0,2021.0,368000.0,Convenience retail,NULL
OC_ACTOR_19985,40500000000.0,,82797.0,Transportation equipment,NULL
OC_ACTOR_19987,21100000000.0,,75294.0,,NULL
OC_ACTOR_20019,23800000000.0,,235000.0,,NULL
OC_ACTOR_20032,15000001000.0,2020.0,,IT & software development,NULL
OC_ACTOR_20057,20100000000.0,,55198.0,"Media, telecommunications & data center services",NULL
OC_ACTOR_20059,2600000000.0,,14400.0,,NULL
OC_ACTOR_20060,54197000000.0,2019.0,113819.0,,NULL
OC_ACTOR_20063,,2020.0,,,NULL
OC_ACTOR_20066,6000000000.0,,331065.0,,NULL
OC_ACTOR_20068,9100000000.0,2020.0,200.0,,NULL
OC_ACTOR_20073,15000001000.0,2020.0,,,NULL
OC_ACTOR_20074,,2020.0,,,NULL
OC_ACTOR_20077,54600000000.0,2021.0,62885.0,,NULL
OC_ACTOR_20088,2600000000.0,,4290.0,Energy utility networks,NULL
OC_ACTOR_20094,5699999700.0,2020.0,25378.0,Medical equipment & supplies,NULL
OC_ACTOR_20097,82700000000.0,2021.0,293963.0,Convenience retail,NULL
OC_ACTOR_20098,25999999000.0,,48016.0,,NULL
OC_ACTOR_20114,20600000000.0,,82605.0,Electrical & electronic equipment,NULL
OC_ACTOR_20154,37200000000.0,2020.0,,Food & beverage processing,NULL
OC_ACTOR_20217,8000000000.0,2021.0,16140.0,,NULL
OC_ACTOR_20221,110200000000.0,2020.0,415700.0,Discretionary retail,NULL
OC_ACTOR_20239,28200000000.0,2020.0,79886.0,,NULL
OC_ACTOR_20326,58900000000.0,2021.0,41086.0,,NULL
OC_ACTOR_20353,25600000000.0,2021.0,75000.0,,NULL
OC_ACTOR_20373,5900000300.0,2021.0,24400.0,,NULL
OC_ACTOR_20389,44700000000.0,2020.0,162372.0,Commercial & consumer services,NULL
OC_ACTOR_20398,4424000000.0,2020.0,14100.0,Discretionary retail,NULL
OC_ACTOR_20448,10700000000.0,2020.0,23637.0,,NULL
OC_ACTOR_20449,8400000000.0,2021.0,21976.0,,NULL
OC_ACTOR_20479,32200000000.0,2020.0,128697.0,Electrical & electronic equipment,NULL
OC_ACTOR_20481,176249000000.0,2020.0,,,NULL
OC_ACTOR_20501,280500000000.0,2020.0,370870.0,Transportation equipment,NULL
OC_ACTOR_20522,16599000000.0,2020.0,50000.0,,NULL
OC_ACTOR_20543,103000.0,2020.0,6.0,,NULL
OC_ACTOR_20617,21600000000.0,2020.0,71473.0,,NULL
OC_ACTOR_20647,3500000000.0,,4900.0,,NULL
OC_ACTOR_20653,43100000000.0,2021.0,141000.0,Food & beverage processing,NULL
OC_ACTOR_20657,14150000000.0,2020.0,22000.0,,NULL
OC_ACTOR_20662,5500000300.0,2021.0,7606.0,Biotech & pharma,NULL
OC_ACTOR_20697,6600000000.0,2020.0,16304.0,Paper products & packaging,NULL
OC_ACTOR_20703,58179000000.0,2021.0,149867.0,Chemicals,NULL
OC_ACTOR_20712,41600000000.0,2020.0,96000.0,Air transport,NULL
OC_ACTOR_20717,2300000000.0,2020.0,9300.0,Non-energy utilities,NULL
OC_ACTOR_20746,10900000000.0,2021.0,18742.0,Wood & paper materials,NULL
OC_ACTOR_20750,74800000000.0,2021.0,495000.0,Intermodal transport & logistics,NULL
OC_ACTOR_20802,36200000000.0,2020.0,71149.0,Metallic mineral mining,NULL
OC_ACTOR_20803,21800000000.0,,114700.0,,NULL
OC_ACTOR_20861,30400000000.0,2020.0,178780.0,Non-energy utilities,NULL
OC_ACTOR_20863,8800000000.0,,46492.0,,NULL
OC_ACTOR_20871,4400000000.0,2020.0,2843.0,,NULL
OC_ACTOR_20881,131868000000.0,2021.0,135000.0,"Media, telecommunications & data center services",NULL
OC_ACTOR_20894,13374870000.0,2020.0,,,NULL
OC_ACTOR_20901,13870600000.0,2020.0,75000.0,,NULL
OC_ACTOR_20906,18100000000.0,2021.0,23990.0,,NULL
OC_ACTOR_20932,54600000000.0,2020.0,192282.0,Construction,NULL
OC_ACTOR_20948,23500000000.0,2021.0,19500.0,,NULL
OC_ACTOR_20961,11500000000.0,2020.0,5475.0,,NULL
OC_ACTOR_20973,,2020.0,,,NULL
OC_ACTOR_20982,10200001000.0,2020.0,31000.0,IT & software development,NULL
OC_ACTOR_20985,49960000000.0,2022.0,95219.0,"Media, telecommunications & data center services",NULL
OC_ACTOR_20990,252000000000.0,2021.0,671205.0,Transportation equipment,NULL
OC_ACTOR_20991,30769000000.0,2020.0,103985.0,,NULL
OC_ACTOR_21024,559200000000.0,2020.0,,,NULL
OC_ACTOR_21044,15500000000.0,2020.0,44900.0,Non-energy utilities,NULL
OC_ACTOR_21104,19900000000.0,2020.0,105000.0,,NULL
OC_ACTOR_21117,16100000000.0,2021.0,61800.0,,NULL
OC_ACTOR_21120,18400000000.0,2020.0,51100.0,,NULL
OC_ACTOR_21125,6600000000.0,2021.0,9400.0,Wood & paper materials,NULL
OC_ACTOR_21135,20000000000.0,2021.0,77000.0,,NULL
OC_ACTOR_21196,8606000000.0,,164659.0,,NULL
OC_ACTOR_21221,43000000000.0,2021.0,196000.0,,NULL
OC_ACTOR_21226,3600000000.0,2020.0,10000.0,,NULL
OC_ACTOR_21234,35999998000.0,2020.0,5500.0,,NULL
OC_ACTOR_21247,1400000000.0,2020.0,,,NULL
OC_ACTOR_21269,26800001000.0,,307444.0,,NULL
OC_ACTOR_21272,8800000000.0,2020.0,27000.0,Electrical & electronic equipment,NULL
OC_ACTOR_21273,50100000000.0,,18540.0,,NULL
OC_ACTOR_21288,15300000000.0,2021.0,55255.0,,NULL
OC_ACTOR_21294,12900000000.0,2020.0,16033.0,,NULL
OC_ACTOR_21335,8200000000.0,2021.0,450000.0,,NULL
OC_ACTOR_21336,,2021.0,,,NULL
OC_ACTOR_21348,7299999700.0,2019.0,13763.0,Discretionary retail,NULL
OC_ACTOR_21405,6300000300.0,2021.0,10600.0,,NULL
OC_ACTOR_21435,9700000000.0,,38472.0,,NULL
OC_ACTOR_21446,29500000000.0,,23757.0,,NULL
OC_ACTOR_21452,22000001000.0,2021.0,11729.0,,NULL
OC_ACTOR_21460,148700000000.0,2021.0,464011.0,,NULL
OC_ACTOR_21474,1600000000.0,2015.0,439.0,,NULL
OC_ACTOR_21481,122400000000.0,2021.0,147268.0,,NULL
OC_ACTOR_21482,3400000000.0,2020.0,9520.0,,NULL
OC_ACTOR_21491,46800000000.0,2021.0,64500.0,Financial services,NULL
OC_ACTOR_21493,50100000000.0,2021.0,46000.0,,NULL
OC_ACTOR_21496,15300000000.0,2020.0,6500.0,,NULL
OC_ACTOR_21504,23900000000.0,2021.0,39060.0,,NULL
OC_ACTOR_21506,11000001000.0,2020.0,50000.0,,NULL
OC_ACTOR_21533,9300000000.0,,4622.0,,NULL
OC_ACTOR_21535,91900000000.0,2021.0,71936.0,,NULL
OC_ACTOR_21547,2300000000.0,2021.0,3122.0,,NULL
OC_ACTOR_21551,89500000000.0,2020.0,31181.0,,NULL
OC_ACTOR_21553,150000000000.0,2020.0,99843.0,Financial services,NULL
OC_ACTOR_21556,11300000000.0,,61940.0,,NULL
OC_ACTOR_21571,62000000000.0,2019.0,97321.0,,NULL
OC_ACTOR_21580,42000000000.0,2020.0,96889.0,,NULL
OC_ACTOR_21582,51999998000.0,2021.0,95000.0,,NULL
OC_ACTOR_21587,7600000000.0,2020.0,24454.0,,NULL
OC_ACTOR_21588,89200000000.0,2021.0,196419.0,Financial services,NULL
OC_ACTOR_21591,7000000000.0,2020.0,31075.0,,NULL
OC_ACTOR_21599,112100000000.0,2021.0,208000.0,Financial services,NULL
OC_ACTOR_21600,17900000000.0,,14760.0,,NULL
OC_ACTOR_21601,4200000000.0,,7411.0,,NULL
OC_ACTOR_21602,135400000000.0,2021.0,311133.0,,NULL
OC_ACTOR_21603,66600000000.0,2021.0,88906.0,,NULL
OC_ACTOR_21607,4200000000.0,,6474.0,,NULL
OC_ACTOR_21608,2800000000.0,,,,NULL
OC_ACTOR_21610,3600000000.0,,35675.0,,NULL
OC_ACTOR_21611,7100000300.0,,10440.0,,NULL
OC_ACTOR_21612,13799999000.0,,15026.0,,NULL
OC_ACTOR_21613,2600000000.0,,3834.0,,NULL
OC_ACTOR_21615,29100000000.0,2021.0,45513.0,Financial services,NULL
OC_ACTOR_21616,8700000000.0,,10721.0,,NULL
OC_ACTOR_21617,8600001000.0,,17337.0,,NULL
OC_ACTOR_21618,34800000000.0,2021.0,101813.0,,NULL
OC_ACTOR_21622,3900000000.0,,5139.0,,NULL
OC_ACTOR_21626,4000000000.0,2020.0,16035.0,,NULL
OC_ACTOR_21627,2600000000.0,2021.0,8531.0,Financial services,NULL
OC_ACTOR_21631,1200000000.0,2020.0,1921.0,,NULL
OC_ACTOR_21632,2500000000.0,,7670.0,Financial services,NULL
OC_ACTOR_21635,28800000000.0,2020.0,80800.0,Financial services,NULL
OC_ACTOR_21647,38300000000.0,2020.0,126973.0,,NULL
OC_ACTOR_21650,4300000300.0,,34000.0,,NULL
OC_ACTOR_21669,15100000000.0,2021.0,16200.0,Financial services,NULL
OC_ACTOR_21681,128000000000.0,2021.0,202876.0,,NULL
OC_ACTOR_21684,20800000000.0,2020.0,48400.0,,NULL
OC_ACTOR_21691,3000000000.0,2020.0,760.0,,NULL
OC_ACTOR_21693,3000000000.0,,13998.0,,NULL
OC_ACTOR_21697,47600000000.0,2021.0,293752.0,,NULL
OC_ACTOR_21700,,,,,NULL
OC_ACTOR_21715,69100000000.0,2020.0,151900.0,,NULL
OC_ACTOR_21736,11300000000.0,2022.0,35736.0,Financial services,NULL
OC_ACTOR_21747,21600000000.0,2021.0,45157.0,,NULL
OC_ACTOR_21754,31100000000.0,2020.0,51900.0,,NULL
OC_ACTOR_21768,24200000000.0,2020.0,56764.0,,NULL
OC_ACTOR_21787,162100000000.0,2020.0,352621.0,,NULL
OC_ACTOR_21789,12400000000.0,2021.0,12506.0,,NULL
OC_ACTOR_21790,35600000000.0,,45618.0,,NULL
OC_ACTOR_21791,6300000300.0,2018.0,11370.0,,NULL
OC_ACTOR_21794,13400001000.0,,15077.0,,NULL
OC_ACTOR_21803,33999999000.0,2020.0,33000.0,,NULL
OC_ACTOR_21811,7400000000.0,,35265.0,,NULL
OC_ACTOR_21812,104400000000.0,2021.0,200000.0,,NULL
OC_ACTOR_21820,46600000000.0,2020.0,5353.0,,NULL
OC_ACTOR_21826,3600000000.0,2020.0,7948.0,,NULL
OC_ACTOR_21830,2800000000.0,2019.0,6900.0,Financial services,NULL
OC_ACTOR_21831,14500000000.0,,48512.0,Financial services,NULL
OC_ACTOR_21832,27300000000.0,2020.0,48238.0,,NULL
OC_ACTOR_21847,1400000000.0,2021.0,937.0,,NULL
OC_ACTOR_21851,74300000000.0,2021.0,75423.0,,NULL
OC_ACTOR_21856,32800000000.0,,47860.0,,NULL
OC_ACTOR_21859,14100000000.0,2017.0,20334.0,,NULL
OC_ACTOR_21864,62600000000.0,2019.0,62938.0,,NULL
OC_ACTOR_21866,6499999700.0,2020.0,15196.0,,NULL
OC_ACTOR_21871,16000000000.0,,22006.0,,NULL
OC_ACTOR_21875,14500000000.0,2020.0,28000.0,,NULL
OC_ACTOR_21890,37700000000.0,2020.0,87597.0,,NULL
OC_ACTOR_21904,3200000000.0,2020.0,1550.0,Financial services,NULL
OC_ACTOR_21909,9700000000.0,2020.0,9336.0,,NULL
OC_ACTOR_21947,11200000000.0,,47284.0,,NULL
OC_ACTOR_21959,2900000000.0,,8617.0,,NULL
OC_ACTOR_21972,122800000000.0,,7500.0,,NULL
OC_ACTOR_21977,8999999000.0,2020.0,19869.0,,NULL
OC_ACTOR_21985,8900000000.0,,,,NULL
OC_ACTOR_21989,7500000300.0,2021.0,48780.0,,NULL
OC_ACTOR_22008,79300000000.0,2021.0,6871.0,,NULL
OC_ACTOR_22027,1100000000.0,2030.0,513.0,,NULL
OC_ACTOR_22038,53900000000.0,2020.0,38300.0,,NULL
OC_ACTOR_22067,11000001000.0,2020.0,21878.0,,NULL
OC_ACTOR_22079,28300000000.0,,128.0,,NULL
OC_ACTOR_22092,4800000000.0,,6941.0,,NULL
OC_ACTOR_22096,20700000000.0,2021.0,98000.0,,NULL
OC_ACTOR_22099,10599999000.0,,6829.0,,NULL
OC_ACTOR_22117,67200000000.0,2020.0,235000.0,,NULL
OC_ACTOR_22121,21300000000.0,2021.0,41283.0,,NULL
OC_ACTOR_22122,7900000300.0,,9499.0,,NULL
OC_ACTOR_22132,177200000000.0,,449296.0,,NULL
OC_ACTOR_22144,5000000000.0,,27739.0,,NULL
OC_ACTOR_22145,50200000000.0,2021.0,63044.0,,NULL
OC_ACTOR_22147,13799999000.0,,13520.0,,NULL
OC_ACTOR_22153,20500000000.0,2021.0,56196.0,,NULL
OC_ACTOR_22154,412000000.0,2020.0,200.0,,NULL
OC_ACTOR_22158,5500000300.0,2020.0,,Financial services,NULL
OC_ACTOR_22164,41300000000.0,2021.0,88682.0,,NULL
OC_ACTOR_22169,6499999700.0,2021.0,8821.0,,NULL
OC_ACTOR_22174,5800000000.0,2020.0,10573.0,,NULL
OC_ACTOR_22184,1300000000.0,,112000.0,,NULL
OC_ACTOR_22193,112300000000.0,2021.0,245922.0,Financial services,NULL
OC_ACTOR_22196,2000000000.0,,80.0,,NULL
OC_ACTOR_22206,142900000000.0,2020.0,256981.0,,NULL
OC_ACTOR_22214,37300000000.0,2019.0,183.0,,NULL
OC_ACTOR_22215,14900000000.0,2020.0,37629.0,,NULL
OC_ACTOR_22223,7600000000.0,,17045.0,,NULL
OC_ACTOR_22230,1800000000.0,2020.0,1101.0,Financial services,NULL
OC_ACTOR_22256,85200000000.0,2020.0,10971.0,,NULL
OC_ACTOR_22265,17200001000.0,2020.0,11357.0,,NULL
OC_ACTOR_22267,1300000000.0,2021.0,955.0,,NULL
OC_ACTOR_22271,64300000000.0,2021.0,77754.0,Financial services,NULL
OC_ACTOR_22287,3000000000.0,2021.0,4965.0,,NULL
OC_ACTOR_22297,41700000000.0,2020.0,,,NULL
OC_ACTOR_22301,11500000000.0,2021.0,15715.0,Financial services,NULL
OC_ACTOR_22314,58300000000.0,2020.0,35000.0,,NULL
OC_ACTOR_22315,24500000000.0,2020.0,35390.0,Financial services,NULL
OC_ACTOR_22329,3400000000.0,,4576.0,,NULL
OC_ACTOR_22337,69000000000.0,2020.0,49000.0,,NULL
OC_ACTOR_22350,3900000000.0,,4557.0,,NULL
OC_ACTOR_22357,60100000000.0,2021.0,119390.0,,NULL
OC_ACTOR_22360,65500000000.0,2021.0,43993.0,,NULL
OC_ACTOR_22361,35900000000.0,2020.0,59132.0,,NULL
OC_ACTOR_22370,53000000000.0,2020.0,60431.0,Financial services,NULL
OC_ACTOR_22375,50600000000.0,2021.0,41467.0,,NULL
OC_ACTOR_22381,36100000000.0,2020.0,39662.0,,NULL
OC_ACTOR_22393,21400000000.0,2020.0,34370.0,,NULL
OC_ACTOR_22395,8999999000.0,2021.0,25487.0,,NULL
OC_ACTOR_22397,1300000000.0,,1864.0,,NULL
OC_ACTOR_22406,33500000000.0,,19639.0,,NULL
OC_ACTOR_22410,7600000000.0,2010.0,29403.0,,NULL
OC_ACTOR_22437,18900000000.0,2020.0,14971.0,,NULL
OC_ACTOR_22441,19100000000.0,2021.0,27864.0,,NULL
OC_ACTOR_22445,12999999000.0,2021.0,30399.0,,NULL
OC_ACTOR_22456,6899999700.0,,19800.0,,NULL
OC_ACTOR_22486,21300000000.0,,31890.0,,NULL
OC_ACTOR_22501,17500000000.0,2021.0,23200.0,,NULL
OC_ACTOR_22541,4800000000.0,2021.0,27708.0,,NULL
OC_ACTOR_22544,21500000000.0,2020.0,51918.0,,NULL
OC_ACTOR_22555,17100000000.0,2020.0,17601.0,,NULL
OC_ACTOR_22559,39100000000.0,2021.0,41571.0,,NULL
OC_ACTOR_22560,3500000000.0,2018.0,,Financial services,NULL
OC_ACTOR_22567,64900000000.0,2021.0,51511.0,Financial services,NULL
OC_ACTOR_22570,15900000000.0,,,,NULL
OC_ACTOR_22572,12199999000.0,2022.0,11704.0,,NULL
OC_ACTOR_22583,5299999700.0,2020.0,47173.0,Financial services,NULL
OC_ACTOR_22595,6499999700.0,2021.0,19564.0,,NULL
OC_ACTOR_22602,7600000000.0,,21600.0,,NULL
OC_ACTOR_22623,50900000000.0,2020.0,85000.0,,NULL
OC_ACTOR_22628,8800000000.0,,12378.0,,NULL
OC_ACTOR_22638,19100000000.0,,,,NULL
OC_ACTOR_22640,10800000000.0,,20787.0,,NULL
OC_ACTOR_22650,1800000000.0,2020.0,2700.0,,NULL
OC_ACTOR_22651,3300000000.0,2020.0,5673.0,,NULL
OC_ACTOR_22658,9700000000.0,,56923.0,,NULL
OC_ACTOR_22661,552000000.0,2021.0,293.0,,NULL
OC_ACTOR_22671,33900000000.0,2020.0,172.0,,NULL
OC_ACTOR_22677,5699999700.0,2020.0,4500.0,Financial services,NULL
OC_ACTOR_22689,47800000000.0,2020.0,138240.0,,NULL
OC_ACTOR_22694,32800000000.0,2021.0,49387.0,,NULL
OC_ACTOR_22706,50000000000.0,2021.0,58253.0,,NULL
OC_ACTOR_22716,9300000000.0,2022.0,50691.0,Financial services,NULL
OC_ACTOR_22717,24700000000.0,2021.0,84398.0,,NULL
OC_ACTOR_22718,51100000000.0,2018.0,257252.0,,NULL
OC_ACTOR_22721,12300000000.0,2020.0,39103.0,,NULL
OC_ACTOR_22741,9600000000.0,2020.0,1759.0,,NULL
OC_ACTOR_22747,48400000000.0,2021.0,86659.0,Financial services,NULL
OC_ACTOR_22749,49900000000.0,2021.0,65662.0,,NULL
OC_ACTOR_22751,24600000000.0,2021.0,22719.0,,NULL
OC_ACTOR_22757,7200000000.0,2020.0,11832.0,,NULL
OC_ACTOR_22758,6200000000.0,2020.0,16327.0,Financial services,NULL
OC_ACTOR_22763,25500000000.0,,9330.0,,NULL
OC_ACTOR_22764,49000000000.0,2019.0,15401.0,,NULL
OC_ACTOR_22768,18600000000.0,,12229.0,,NULL
OC_ACTOR_22769,9900000000.0,,22024.0,,NULL
OC_ACTOR_22791,20500000000.0,2022.0,19500.0,,NULL
OC_ACTOR_22808,2200000000.0,,8135.0,,NULL
OC_ACTOR_22810,48500000000.0,2021.0,40848.0,Financial services,NULL
OC_ACTOR_22811,10200001000.0,,7016.0,,NULL
OC_ACTOR_22830,8499999700.0,2019.0,17825.0,,NULL
OC_ACTOR_22835,25900000000.0,2020.0,69651.0,Financial services,NULL
OC_ACTOR_22836,5299999700.0,,19983.0,,NULL
OC_ACTOR_22838,34200000000.0,2021.0,68601.0,Financial services,NULL
OC_ACTOR_22852,28800000000.0,2021.0,94514.0,Financial services,NULL
OC_ACTOR_22860,6099999700.0,2021.0,12818.0,,NULL
OC_ACTOR_22895,3400000000.0,2020.0,9667.0,,NULL
OC_ACTOR_22899,5299999700.0,2020.0,4008.0,,NULL
OC_ACTOR_22900,8800000000.0,2019.0,6000.0,,NULL
OC_ACTOR_22912,98900000000.0,2021.0,259800.0,,NULL
OC_ACTOR_22913,5100000300.0,,443.0,,NULL
OC_ACTOR_22919,25999999000.0,2020.0,33288.0,,NULL
OC_ACTOR_22920,9200000000.0,2021.0,46600.0,,NULL
OC_ACTOR_22924,16700000000.0,2020.0,159.0,,NULL
OC_ACTOR_22935,4600000000.0,2020.0,18238.0,,NULL
OC_ACTOR_22943,4800000000.0,,13491.0,,NULL
OC_ACTOR_22946,71800000000.0,2022.0,54030.0,,NULL
